****************************************************************
Suite Created By = Protacon Technologies Ltd
TesterID = SWT-G3-42
SWT version = 1.4.0.6
TestPlaceIdentification = HST-6
ProductType = UHF
Chip Model = Monza5
Chip Manufacturer = Impinj
Product Specification = 3003122
Inlay Type = UHF
Product Readiness Level = 
Prodline Name = HST-6
Tester Name = SWT-G3_42
Product Name = Dose Wet
Product Spec = 3003122
Encoding Specification = 
Start of test = 2019-08-05 00:48:32
Main Roll ID = 0006262502
Sub Roll IDs = 
Roll Counter = 1
ReadersGAPs = 
Attenuation1.Value = 14.0
Attenuation2.Value = 0.0
Operator Name IC-Attachment =
Operator Name IC-Converting =
Operator Name Final Testing =
Chip Manufacturing Date =
SFG Roll ID = 0006262153
R1_CMD1 = FF0928000000020000000006 (CRC:CCITT:1:-1)|FF0D28000000E28011302000XXXXXXXXXXXXXXXX|45|0|1|0|Read Tag Tid Cmd(0:0)|1|TID(12:24)
Fields = Index, TID(12:24), ProductionMode, Status, Status_R1, Status_R2, Attenuation(0:), Attenuation_R1, Attenuation_R2, SpliceCount(0:), Time
166.1, FF0D28000000E2801130200030BA567409F6FD91, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:01.569
167.1, FF0D28000000E28011302000386A566E09F6AEBD, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:01.827
168.1, FF0D28000000E2801130200030CA567409F62599, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:02.075
169.1, FF0D28000000E28011302000385A566409F6CA52, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:02.333
170.1, FF0D28000000E2801130200030BA566A09F60E6E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:02.580
171.1, FF0D28000000E28011302000386A566409F60FF7, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:02.843
172.1, FF0D28000000E2801130200030CA566A09F6D666, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:03.085
173.1, FF0D28000000E28011302000385A565809F63D8D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:03.337
174.1, FF0D28000000E2801130200030BA565E09F678B9, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:03.605
175.1, FF0028040025AA, 0, 0, 0, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:03.876
176.1, FF0D28000000E2801130200030CA565E09F6A0B1, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:04.111
177.1, FF0D28000000E28011302000385A564B09F61FDF, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:04.358
178.1, FF0D28000000E2801130200030BA565109F68956, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:04.618
179.1, FF0D28000000E28011302000386A564B09F6DA7A, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:04.868
180.1, FF0D28000000E2801130200030CA565109F6515E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:05.113
181.1, FF0D28000000E28011302000385A563E09F631ED, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:05.373
182.1, FF0D28000000E2801130200030BA564409F6CBC2, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:05.630
183.1, FF0D28000000E28011302000386A563E09F6F448, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:05.876
184.1, FF0D28000000E2801130200030CA564409F613CA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:06.135
185.1, FF0D28000000E28011302000385A563409F690A7, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:06.394
186.1, FF0D28000000E2801130200030BA563909F664F8, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:06.641
187.1, FF0D28000000E28011302000386A563409F65502, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:06.906
188.1, FF0D28000000E2801130200030CA563909F6BCF0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:07.148
189.1, FF0D28000000E2801130200034BB563109F61831, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:07.409
190.1, FF0D28000000E2801130200030AA562F09F6556C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:53:07.692
191.1, FF0D28000000E2801130200034AB563109F65B52, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:55:10.421
192.1, FF0D28000000E2801130200030BA562F09F6160F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:55:11.250
193.1, FF0D28000000E2801130200034BB563B09F6B97B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 00:55:11.885
194.1, FF0D28000000E28011302000305B563909F6F3F9, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:44.889
195.1, FF0D28000000E2801130200034AB563B09F6FA18, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:45.652
196.1, FF0D28000000E28011302000304B563909F6B09A, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:46.240
197.1, FF0D28000000E2801130200034CB564709F6DE68, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:46.721
198.1, FF0D28000000E28011302000305B564409F65CC3, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:47.167
199.1, FF0D28000000E2801130200034BB564709F60660, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:47.568
200.1, FF0D28000000E28011302000304B564409F61FA0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:47.910
201.1, FF0D28000000E2801130200034CB565409F6FC3A, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:48.264
202.1, FF0D28000000E28011302000306B565109F6DBF2, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:48.585
203.1, FF0D28000000E2801130200034BB565409F62432, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:48.877
204.1, FF0D28000000E28011302000305B565109F61E57, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:49.139
205.1, FF0D28000000E2801130200034CB566009F68AED, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:49.422
206.1, FF0D28000000E28011302000306B565E09F62A1D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:49.682
207.1, FF0D28000000E2801130200034BB566009F652E5, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:49.935
208.1, FF0D28000000E28011302000305B565E09F6EFB8, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:50.180
209.1, FF0D28000000E2801130200034CB566B09F63B86, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:50.441
210.1, FF0D28000000E28011302000306B566A09F65CCA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:50.690
211.1, FF0D28000000E2801130200034BB566B09F6E38E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:50.949
212.1, FF0D28000000E28011302000305B566A09F6996F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:51.197
213.1, FF0D28000000E2801130200038FC566E09F66424, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:51.463
214.1, FF0D28000000E28011302000306B567409F6AF35, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:51.710
215.1, FF0D28000000E28011302000300C567409F6B1CE, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:51.967
216.1, FF0D28000000E28011302000305B567409F66A90, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:52.218
217.1, FF0D28000000E2801130200038FC566409F6C56E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:52.479
218.1, FF0D28000000E28011302000345C566B09F6C62F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:52.714
219.1, FF0D28000000E28011302000300C566A09F64231, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:52.971
220.1, FF0D28000000E28011302000346C566B09F6038A, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:53.224
221.1, FF0D28000000E2801130200038FC565809F632B1, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:53.481
222.1, FF0D28000000E28011302000345C566009F67744, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:53.744
223.1, FF0D28000000E28011302000300C565E09F634E6, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:53.988
224.1, FF0D28000000E28011302000346C566009F6B2E1, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:54.223
225.1, FF0D28000000E2801130200038FC564B09F610E3, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:54.507
226.1, FF0D28000000E28011302000345C565409F60193, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:54.754
227.1, FF0D28000000E28011302000300C565109F6C509, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:55.018
228.1, FF0D28000000E28011302000346C565409F6C436, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:55.262
229.1, FF0D28000000E2801130200038FC563E09F63ED1, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:55.521
230.1, FF0D28000000E28011302000345C564709F623C1, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:55.770
231.1, FF0D28000000E28011302000300C564409F6879D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:56.029
232.1, FF0D28000000E28011302000346C564709F6E664, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:56.279
233.1, FF0D28000000E2801130200038FC563409F69F9B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:56.541
234.1, FF0D28000000E28011302000345C563B09F69CDA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:56.782
235.1, FF0D28000000E28011302000300C563909F628A7, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:57.043
236.1, FF0D28000000E28011302000346C563B09F6597F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:57.295
237.1, FF0D28000000E28011302000340D563109F6546E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:57.551
238.1, FF0D28000000E28011302000345C563109F63D90, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:57.804
239.1, FF0D28000000E2801130200030FD562F09F68E32, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:58.063
240.1, FF0D28000000E28011302000346C563109F6F835, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:58.308
241.1, FF0D28000000E28011302000340D563B09F6F524, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:58.573
242.1, FF0D28000000E2801130200038AD563409F6F665, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:58.816
243.1, FF0D28000000E2801130200030FD563909F6FCC5, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:59.054
244.1, FF0D28000000E28011302000389D563409F633C0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:59.314
245.1, FF0D28000000E28011302000340D564709F64A3F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:59.575
246.1, FF0D28000000E2801130200038AD563E09F6572F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:07:59.822
247.1, FF0D28000000E2801130200030FD564409F653FF, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:00.083
248.1, FF0D28000000E28011302000389D563E09F6928A, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:00.345
249.1, FF0D28000000E28011302000340D565409F6686D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:00.592
250.1, FF0D28000000E2801130200038AD564B09F6791D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:00.840
251.1, FF0D28000000E2801130200030FD565109F6116B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:01.088
252.1, FF0D28000000E28011302000389D564B09F6BCB8, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:01.348
253.1, FF0D28000000E28011302000340D566009F61EBA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:01.597
254.1, FF0D28000000E2801130200038AD565809F65B4F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:01.860
255.1, FF0D28000000E2801130200030FD565E09F6E084, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:02.109
256.1, FF0D28000000E28011302000389D565809F69EEA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:02.364
257.1, FF0D28000000E28011302000340D566B09F6AFD1, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:02.613
258.1, FF0D28000000E2801130200038AD566409F6AC90, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:02.873
259.1, FF0D28000000E2801130200030FD566A09F69653, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:03.126
260.1, FF0D28000000E28011302000389D566409F66935, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:03.382
261.1, FF0D28000000E2801130200030EE567409F67F9F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:03.631
262.1, FF0D28000000E2801130200038AD566E09F60DDA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:03.892
263.1, FF0D28000000E2801130200030FE567409F63CFC, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:04.138
264.1, FF0D28000000E28011302000389D566E09F6C87F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:04.399
265.1, FF0D28000000E2801130200030EE566A09F68C60, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:04.646
266.1, FF0D28000000E28011302000384E566E09F6F4BB, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:04.897
267.1, FF0D28000000E2801130200030FE566A09F6CF03, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:05.152
268.1, FF0D28000000E28011302000385E566E09F6B7D8, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:05.401
269.1, FF0D28000000E2801130200030EE565E09F6FAB7, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:05.661
270.1, FF0D28000000E28011302000384E566409F655F1, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:05.923
271.1, FF0D28000000E2801130200030FE565E09F6B9D4, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:06.166
272.1, FF0D28000000E28011302000385E566409F61692, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:06.427
273.1, FF0D28000000E2801130200030EE565109F60B58, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:06.674
274.1, FF0D28000000E28011302000384E565809F6A22E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:06.932
275.1, FF0D28000000E2801130200030FE565109F6483B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:07.183
276.1, FF0D28000000E28011302000385E565809F6E14D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:07.440
277.1, FF0D28000000E2801130200030EE564409F649CC, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:07.689
278.1, FF0D28000000E28011302000384E564B09F6807C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:07.960
279.1, FF0D28000000E2801130200030FE564409F60AAF, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:08.208
280.1, FF0D28000000E28011302000385E564B09F6C31F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:08.456
281.1, FF0D28000000E2801130200030DE563909F62353, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:08.714
282.1, FF0D28000000E28011302000383E563E09F67646, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:08.985
283.1, FF0D28000000E2801130200030EE563909F6E6F6, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:09.855
284.1, FF0D28000000E28011302000384E563E09F6AE4E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:10.435
285.1, FF0D28000000E2801130200030DE562F09F651A4, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:11.291
286.1, FF0D28000000E28011302000383E563409F6D70C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:12.025
287.1, FF0D28000000E2801130200030EE562F09F69401, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:12.772
288.1, FF0D28000000E28011302000384E563409F60F04, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:13.527
289.1, FF0D28000000E28011302000302F563909F6F731, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:34.231
290.1, FF0D28000000E2801130200034CF563109F61CF9, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:35.050
291.1, FF0D28000000E28011302000301F563909F63294, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:35.663
292.1, FF0D28000000E2801130200034BF563109F6C4F1, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:36.185
293.1, FF0D28000000E28011302000302F564409F6580B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:36.643
294.1, FF0D28000000E2801130200034CF563B09F6BDB3, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:37.034
295.1, FF0D28000000E28011302000301F564409F69DAE, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:37.409
296.1, FF0D28000000E2801130200034BF563B09F665BB, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:37.741
297.1, FF0D28000000E28011302000302F565109F61A9F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:38.049
298.1, FF0D28000000E2801130200034CF564709F602A8, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:38.355
299.1, FF0D28000000E28011302000301F565109F6DF3A, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:38.637
300.1, FF0D28000000E2801130200034BF564709F6DAA0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:38.913
301.1, FF0D28000000E28011302000302F565E09F6EB70, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:39.179
302.1, FF0D28000000E2801130200034CF565409F620FA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:39.425
303.1, FF0D28000000E28011302000301F565E09F62ED5, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:39.675
304.1, FF0D28000000E2801130200034BF565409F6F8F2, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:39.935
305.1, FF0D28000000E28011302000302F566A09F69DA7, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:40.183
306.1, FF0D28000000E2801130200034CF566009F6562D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:40.442
307.1, FF0D28000000E28011302000301F566A09F65802, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:40.687
308.1, FF0D28000000E2801130200034BF566009F68E25, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:40.948
309.1, FF0D28000000E28011302000302F567409F66E58, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:41.194
310.1, FF0D28000000E2801130200034CF566B09F6E746, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:41.453
311.1, FF0D28000000E28011302000301F567409F6ABFD, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:41.714
312.1, FF0D28000000E2801130200034BF566B09F63F4E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:41.965
313.1, FF0D28000000E2801130200035E0566D09F65BC3, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:42.213
314.1, FF0D28000000E280113020003150567109F6BC70, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:42.459
315.1, FF0D28000000E2801130200035F0566D09F618A0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:42.719
316.1, FF0D28000000E280113020003160567109F679D5, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:42.948
317.1, FF0D28000000E2801130200035D0566209F66F89, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:43.229
318.1, FF0D28000000E280113020003140566709F68DE4, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:43.476
319.1, FF0D28000000E2801130200035E0566209F6AA2C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:43.725
320.1, FF0D28000000E280113020003150566709F6CE87, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:43.985
321.1, FF0D28000000E2801130200035B0565609F68235, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:44.235
322.1, FF0D28000000E280113020003120565C09F691B7, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:44.495
323.1, FF0D28000000E2801130200035C0565609F65A3D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:44.744
324.1, FF0D28000000E280113020003130565C09F6D2D4, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:44.993
325.1, FF0D28000000E2801130200035A0564A09F612EB, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:45.257
326.1, FF0D28000000E280113020003110565009F6959E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:45.514
327.1, FF0D28000000E2801130200035B0564A09F65188, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:45.765
328.1, FF0D28000000E280113020003120565009F6503B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:46.012
329.1, FF0D28000000E280113020003590563E09F6E95D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:46.260
330.1, FF0D28000000E280113020003100564409F68448, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:46.522
331.1, FF0D28000000E2801130200035A0563E09F62CF8, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:46.771
332.1, FF0D28000000E280113020003110564409F6C72B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:47.035
333.1, FF0D28000000E280113020003580563309F67B93, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:47.281
334.1, FF0D28000000E2801130200039E0563509F6CF0C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:47.543
335.1, FF0D28000000E280113020003590563309F638F0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:47.793
336.1, FF0D28000000E280113020003100563809F63B53, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:48.039
337.1, FF0D28000000E2801130200035C1563309F6510E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:48.303
338.1, FF0D28000000E280113020003161562F09F6F5DE, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:48.551
339.1, FF0D28000000E2801130200035B1563309F68906, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:48.810
340.1, FF0D28000000E280113020003151562F09F6307B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:49.057
341.1, FF0D28000000E2801130200035D1563E09F6C3C0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:49.309
342.1, FF0D28000000E280113020003171563809F6D46B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:49.565
343.1, FF0D28000000E2801130200035C1563E09F680A3, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:49.828
344.1, FF0D28000000E280113020003161563809F69708, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:50.072
345.1, FF0D28000000E2801130200035E1564A09F63876, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:50.334
346.1, FF0D28000000E280113020003181564409F68822, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:50.570
347.1, FF0D28000000E2801130200035D1564A09F6FDD3, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:50.834
348.1, FF0D28000000E280113020003171564409F66B70, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:51.079
349.1, FF0D28000000E2801130200035F1565609F6A8A8, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:51.338
350.1, FF0D28000000E280113020003191565009F699F4, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:51.586
351.1, FF0D28000000E2801130200035E1565609F6EBCB, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:08:51.836
